who_region_code,date,cases,deaths
EMRO,2020-07-13,1301273,31743
EMRO,2020-07-14,1315894,32260
EMRO,2020-07-15,1330714,32755
EMRO,2020-07-16,1343520,33200
EMRO,2020-07-17,1359426,33735
EMRO,2020-07-18,1372840,34200
EMRO,2020-07-19,1385732,34683
EMRO,2020-07-20,1398814,35142
EMRO,2020-07-21,1412350,35609
EMRO,2020-07-22,1426844,36095
EMRO,2020-07-23,1439927,36577
EMRO,2020-07-24,1453827,37035
EMRO,2020-07-25,1467199,37468
EMRO,2020-07-26,1478324,37896
EMRO,2020-07-27,1490734,38341
EMRO,2020-07-28,1503554,38786
EMRO,2020-07-29,1516579,39178
EMRO,2020-07-30,1529366,39617
EMRO,2020-07-31,1541553,40017
EMRO,2020-08-01,1550623,40383
EMRO,2020-08-02,1561010,40773
EMRO,2020-08-03,1571054,41179
EMRO,2020-08-04,1580886,41577
EMRO,2020-08-05,1593663,42021
EMRO,2020-08-06,1605898,42379
EMRO,2020-08-07,1618389,42742
EMRO,2020-08-08,1630020,43077
EMRO,2020-08-09,1640870,43446
EMRO,2020-08-10,1652335,43837
EMRO,2020-08-11,1664751,44244
EMRO,2020-08-12,1677661,44621
EMRO,2020-08-13,1691170,44980
EMRO,2020-08-14,1704196,45338
EMRO,2020-08-15,1717846,45686
EMRO,2020-08-16,1731520,46051
EMRO,2020-08-17,1742702,46421
EMRO,2020-08-18,1756734,46803
EMRO,2020-08-19,1770516,47170
EMRO,2020-08-20,1783483,47528
EMRO,2020-08-21,1796678,47839
EMRO,2020-08-22,1809326,48174
EMRO,2020-08-23,1821286,48510
EMRO,2020-08-24,1833234,48891
EMRO,2020-08-25,1845769,49228
EMRO,2020-08-26,1858656,49542
EMRO,2020-08-27,1871347,49858
EMRO,2020-08-28,1884266,50167
EMRO,2020-08-29,1896410,50446
EMRO,2020-08-30,1908192,50756
EMRO,2020-08-31,1919716,51063
EMRO,2020-09-01,1931538,51382
EMRO,2020-09-02,1944994,51726
EMRO,2020-09-03,1959621,52054
EMRO,2020-09-04,1974477,52377
EMRO,2020-09-05,1988009,52682
EMRO,2020-09-06,2002521,53060
EMRO,2020-09-07,2016537,53374
EMRO,2020-09-08,2032091,53722
EMRO,2020-09-09,2047294,54039
EMRO,2020-09-10,2062504,54394
EMRO,2020-09-11,2078200,54696
EMRO,2020-09-12,2093062,54984
EMRO,2020-09-13,2107931,55312
EMRO,2020-09-14,2123957,55685
EMRO,2020-09-15,2139405,56043
EMRO,2020-09-16,2155833,56462
EMRO,2020-09-17,2173279,56854
EMRO,2020-09-18,2189436,57221
EMRO,2020-09-19,2205220,57593
EMRO,2020-09-20,2222950,58014
EMRO,2020-09-21,2238293,58379
EMRO,2020-09-22,2256017,58750
EMRO,2020-09-23,2275525,59142
EMRO,2020-09-24,2293892,59485
EMRO,2020-09-25,2311866,59905
EMRO,2020-09-26,2329085,60281
EMRO,2020-09-27,2347224,60705
EMRO,2020-09-28,2362966,61109
EMRO,2020-09-29,2382300,61560
EMRO,2020-09-30,2401485,61953
EMRO,2020-10-01,2419509,62345
EMRO,2020-10-02,2437925,62733
EMRO,2020-10-03,2455601,63096
EMRO,2020-10-04,2474351,63564
EMRO,2020-10-05,2491977,63998
EMRO,2020-10-06,2511679,64439
EMRO,2020-10-07,2533162,64920
EMRO,2020-10-08,2554731,65412
EMRO,2020-10-09,2573354,65830
EMRO,2020-10-10,2594189,66262
EMRO,2020-10-11,2612333,66746
EMRO,2020-10-12,2628925,67221
EMRO,2020-10-13,2649794,67696
EMRO,2020-10-14,2673788,68228
EMRO,2020-10-15,2695092,68707
EMRO,2020-10-16,2715014,69193
EMRO,2020-10-17,2738765,69768
EMRO,2020-10-18,2757437,70269
EMRO,2020-10-19,2777793,70906
EMRO,2020-10-20,2801022,71486
EMRO,2020-10-21,2825390,72064
EMRO,2020-10-22,2849549,72604
EMRO,2020-10-23,2874134,73207
EMRO,2020-10-24,2897805,73787
EMRO,2020-10-25,2920467,74305
EMRO,2020-10-26,2944685,75065
EMRO,2020-10-27,2971767,75677
EMRO,2020-10-28,2999761,76503
EMRO,2020-10-29,3027361,77139
EMRO,2020-10-30,3056166,77833
EMRO,2020-10-31,3081268,78545
EMRO,2020-11-01,3108005,79285
EMRO,2020-11-02,3136356,80012
EMRO,2020-11-03,3167436,80830
EMRO,2020-11-04,3199442,81583
EMRO,2020-11-05,3232739,82325
EMRO,2020-11-06,3264472,83044
EMRO,2020-11-07,3296680,83928
EMRO,2020-11-08,3327455,85002
EMRO,2020-11-09,3358373,85825
EMRO,2020-11-10,3393469,86694
EMRO,2020-11-11,3429882,87574
EMRO,2020-11-12,3467374,88398
EMRO,2020-11-13,3502212,89199
EMRO,2020-11-14,3535836,90014
EMRO,2020-11-15,3568230,90856
EMRO,2020-11-16,3601178,91713
EMRO,2020-11-17,3639027,92616
EMRO,2020-11-18,3680078,93494
EMRO,2020-11-19,3715454,94573
EMRO,2020-11-20,3753526,95530
EMRO,2020-11-21,3786849,96341
EMRO,2020-11-22,3822176,97199
EMRO,2020-11-23,3854011,98014
EMRO,2020-11-24,3889893,98921
EMRO,2020-11-25,3927868,99766
EMRO,2020-11-26,3965247,100645
EMRO,2020-11-27,4002789,101413
EMRO,2020-11-28,4035765,102126
EMRO,2020-11-29,4069917,102889
EMRO,2020-11-30,4102582,103638
EMRO,2020-12-01,4137110,104384
EMRO,2020-12-02,4174780,105171
EMRO,2020-12-03,4210641,105841
EMRO,2020-12-04,4245578,106578
EMRO,2020-12-05,4276102,107225
EMRO,2020-12-06,4308926,107840
EURO,2020-01-24,2,0
EURO,2020-01-25,3,0
EURO,2020-01-26,3,0
EURO,2020-01-27,4,0
EURO,2020-01-28,8,0
EURO,2020-01-29,10,0
EURO,2020-01-30,10,0
EURO,2020-01-31,17,0
EURO,2020-02-01,23,0
EURO,2020-02-02,25,0
EURO,2020-02-03,33,0
EURO,2020-02-04,34,0
EURO,2020-02-05,35,0
EURO,2020-02-06,35,0
EURO,2020-02-07,37,0
EURO,2020-02-08,46,0
EURO,2020-02-09,49,0
EURO,2020-02-10,49,0
EURO,2020-02-11,52,0
EURO,2020-02-12,53,0
EURO,2020-02-13,54,0
EURO,2020-02-14,55,0
EURO,2020-02-15,56,1
EURO,2020-02-16,56,1
EURO,2020-02-17,57,1
EURO,2020-02-18,57,1
EURO,2020-02-19,58,1
EURO,2020-02-20,60,1
EURO,2020-02-21,79,2
EURO,2020-02-22,121,3
EURO,2020-02-23,219,4
EURO,2020-02-24,295,8
EURO,2020-02-25,403,11
EURO,2020-02-26,568,14
EURO,2020-02-27,834,19
EURO,2020-02-28,1141,23
EURO,2020-02-29,1513,31
EURO,2020-03-01,2275,36
EURO,2020-03-02,2847,55
EURO,2020-03-03,3530,85
EURO,2020-03-04,4545,114
EURO,2020-03-05,5941,159
EURO,2020-03-06,7815,215
EURO,2020-03-07,9950,259
EURO,2020-03-08,12502,410
EURO,2020-03-09,15447,521
EURO,2020-03-10,19070,718
EURO,2020-03-11,24501,958
EURO,2020-03-12,28453,1154
EURO,2020-03-13,40038,1536
EURO,2020-03-14,48224,1824
EURO,2020-03-15,57120,2321
EURO,2020-03-16,68213,2815
EURO,2020-03-17,79841,3425
EURO,2020-03-18,93992,4068
EURO,2020-03-19,113500,4921
EURO,2020-03-20,134355,6104
EURO,2020-03-21,156551,7547
EURO,2020-03-22,177140,8884
EURO,2020-03-23,204543,10457
EURO,2020-03-24,229641,12300
EURO,2020-03-25,262335,14554
EURO,2020-03-26,299978,16879
EURO,2020-03-27,338640,19577
EURO,2020-03-28,377725,22375
EURO,2020-03-29,410133,24980
EURO,2020-03-30,445052,28060
EURO,2020-03-31,485388,31376
EURO,2020-04-01,525473,35328
EURO,2020-04-02,564986,39602
EURO,2020-04-03,606153,43911
EURO,2020-04-04,643660,48040
EURO,2020-04-05,675068,51194
EURO,2020-04-06,707605,54835
EURO,2020-04-07,743157,60010
EURO,2020-04-08,781962,64053
EURO,2020-04-09,820423,68934
EURO,2020-04-10,859776,73490
EURO,2020-04-11,894393,76995
EURO,2020-04-12,951152,80370
EURO,2020-04-13,981729,83780
EURO,2020-04-14,1011682,87508
EURO,2020-04-15,1048506,92591
EURO,2020-04-16,1097843,96860
EURO,2020-04-17,1134989,101085
EURO,2020-04-18,1162925,104386
EURO,2020-04-19,1201311,106990
EURO,2020-04-20,1230196,109972
EURO,2020-04-21,1262881,113751
EURO,2020-04-22,1292038,117178
EURO,2020-04-23,1325273,120439
EURO,2020-04-24,1343986,123825
EURO,2020-04-25,1372033,126745
EURO,2020-04-26,1396719,128637
EURO,2020-04-27,1423458,130812
EURO,2020-04-28,1450143,133720
EURO,2020-04-29,1473983,136661
EURO,2020-04-30,1499802,138963
EURO,2020-05-01,1524846,140904
EURO,2020-05-02,1550036,143298
EURO,2020-05-03,1573207,144575
EURO,2020-05-04,1596467,146153
EURO,2020-05-05,1621306,148203
EURO,2020-05-06,1650682,150791
EURO,2020-05-07,1678194,152564
EURO,2020-05-08,1704811,154561
EURO,2020-05-09,1727555,155837
EURO,2020-05-10,1749418,156872
EURO,2020-05-11,1774922,158129
EURO,2020-05-12,1799141,160001
EURO,2020-05-13,1821104,161530
EURO,2020-05-14,1843608,163157
EURO,2020-05-15,1866435,164468
EURO,2020-05-16,1885996,165593
EURO,2020-05-17,1904612,166784
EURO,2020-05-18,1923948,167665
EURO,2020-05-19,1944930,168625
EURO,2020-05-20,1965005,169792
EURO,2020-05-21,1984476,170804
EURO,2020-05-22,2005294,172375
EURO,2020-05-23,2023678,173203
EURO,2020-05-24,2040747,174123
EURO,2020-05-25,2057305,172807
EURO,2020-05-26,2074731,173841
EURO,2020-05-27,2092091,174891
EURO,2020-05-28,2114911,175841
EURO,2020-05-29,2133946,176756
EURO,2020-05-30,2152803,177501
EURO,2020-05-31,2169638,177973
EURO,2020-06-01,2186006,178499
EURO,2020-06-02,2202004,179290
EURO,2020-06-03,2219804,180110
EURO,2020-06-04,2238196,180752
EURO,2020-06-05,2257046,181506
EURO,2020-06-06,2275220,182131
EURO,2020-06-07,2292602,182550
EURO,2020-06-08,2309634,182997
EURO,2020-06-09,2326992,183771
EURO,2020-06-10,2344684,184449
EURO,2020-06-11,2363765,184957
EURO,2020-06-12,2383135,185523
EURO,2020-06-13,2402025,186003
EURO,2020-06-14,2419966,186348
EURO,2020-06-15,2437634,186731
EURO,2020-06-16,2456338,187380
EURO,2020-06-17,2475443,187986
EURO,2020-06-18,2494820,188551
EURO,2020-06-19,2514110,190243
EURO,2020-06-20,2531880,190715
EURO,2020-06-21,2548361,191016
EURO,2020-06-22,2565151,191320
EURO,2020-06-23,2583716,191856
EURO,2020-06-24,2602812,192273
EURO,2020-06-25,2621338,192683
EURO,2020-06-26,2641290,193205
EURO,2020-06-27,2657877,193602
EURO,2020-06-28,2674132,193918
EURO,2020-06-29,2692354,194250
EURO,2020-06-30,2709010,194707
EURO,2020-07-01,2744992,195222
EURO,2020-07-02,2764326,195639
EURO,2020-07-03,2785117,196112
EURO,2020-07-04,2802394,196494
EURO,2020-07-05,2819424,196816
EURO,2020-07-06,2838554,197232
EURO,2020-07-07,2855794,197740
EURO,2020-07-08,2873137,198193
EURO,2020-07-09,2895825,198662
EURO,2020-07-10,2916420,199085
EURO,2020-07-11,2935698,199480
EURO,2020-07-12,2952025,199887
EURO,2020-07-13,2974429,200180
EURO,2020-07-14,2992899,200585
EURO,2020-07-15,3014380,201046
EURO,2020-07-16,3035882,201465
EURO,2020-07-17,3058402,201881
EURO,2020-07-18,3086902,202908
EURO,2020-07-19,3107679,203284
EURO,2020-07-20,3131096,203782
EURO,2020-07-21,3152470,204202
EURO,2020-07-22,3173521,204623
EURO,2020-07-23,3200643,205096
EURO,2020-07-24,3223825,205475
EURO,2020-07-25,3243105,205823
EURO,2020-07-26,3261538,206101
EURO,2020-07-27,3289168,206378
EURO,2020-07-28,3310948,206979
EURO,2020-07-29,3334445,207404
EURO,2020-07-30,3360260,207781
EURO,2020-07-31,3387019,208226
EURO,2020-08-01,3404764,208537
EURO,2020-08-02,3427246,208833
EURO,2020-08-03,3454846,209418
EURO,2020-08-04,3483816,209856
EURO,2020-08-05,3509877,210266
EURO,2020-08-06,3539644,210639
EURO,2020-08-07,3571430,211009
EURO,2020-08-08,3591545,211358
EURO,2020-08-09,3610826,211609
EURO,2020-08-10,3642510,212305
EURO,2020-08-11,3665520,212664
EURO,2020-08-12,3697226,213092
EURO,2020-08-13,3727423,213504
EURO,2020-08-14,3762036,213877
EURO,2020-08-15,3786331,214415
EURO,2020-08-16,3805230,214668
EURO,2020-08-17,3842689,214974
EURO,2020-08-18,3867680,215501
EURO,2020-08-19,3897416,215986
EURO,2020-08-20,3927646,216362
EURO,2020-08-21,3974417,216341
EURO,2020-08-22,3999709,216700
EURO,2020-08-23,4023688,216960
EURO,2020-08-24,4064693,217392
EURO,2020-08-25,4095285,217842
EURO,2020-08-26,4130190,218140
EURO,2020-08-27,4169416,218565
EURO,2020-08-28,4209079,218956
EURO,2020-08-29,4231903,219288
EURO,2020-08-30,4263066,219570
EURO,2020-08-31,4310359,219986
EURO,2020-09-01,4345012,220528
EURO,2020-09-02,4385916,221061
EURO,2020-09-03,4428267,221535
EURO,2020-09-04,4475251,222133
EURO,2020-09-05,4500083,222537
EURO,2020-09-06,4524780,222820
EURO,2020-09-07,4597064,223213
EURO,2020-09-08,4639750,223766
EURO,2020-09-09,4688036,224312
EURO,2020-09-10,4739763,224795
EURO,2020-09-11,4795942,225296
EURO,2020-09-12,4828105,225685
EURO,2020-09-13,4857394,226024
EURO,2020-09-14,4937115,226514
EURO,2020-09-15,4989231,227244
EURO,2020-09-16,5047370,228080
EURO,2020-09-17,5110957,228783
EURO,2020-09-18,5180305,229535
EURO,2020-09-19,5218452,230017
EURO,2020-09-20,5252241,230390
EURO,2020-09-21,5348238,231008
EURO,2020-09-22,5411687,231892
EURO,2020-09-23,5469974,232658
EURO,2020-09-24,5559012,233397
EURO,2020-09-25,5640504,234196
EURO,2020-09-26,5687217,234828
EURO,2020-09-27,5727942,235258
EURO,2020-09-28,5821302,235901
EURO,2020-09-29,5881445,236741
EURO,2020-09-30,5970884,237862
EURO,2020-10-01,6052163,238731
EURO,2020-10-02,6138834,239652
EURO,2020-10-03,6199911,240315
EURO,2020-10-04,6267452,240824
EURO,2020-10-05,6388860,241637
EURO,2020-10-06,6480339,242777
EURO,2020-10-07,6585668,243814
EURO,2020-10-08,6705380,244835
EURO,2020-10-09,6829041,245953
EURO,2020-10-10,6917183,246800
EURO,2020-10-11,6994338,247499
EURO,2020-10-12,7149207,248499
EURO,2020-10-13,7275615,249932
EURO,2020-10-14,7424174,251382
EURO,2020-10-15,7588591,252792
EURO,2020-10-16,7752631,254364
EURO,2020-10-17,7870705,255516
EURO,2020-10-18,7980718,256441
EURO,2020-10-19,8213681,257977
EURO,2020-10-20,8381521,259909
EURO,2020-10-21,8589395,261702
EURO,2020-10-22,8814873,263634
EURO,2020-10-23,9058134,265742
EURO,2020-10-24,9226483,267409
EURO,2020-10-25,9382610,268769
EURO,2020-10-26,9725085,270963
EURO,2020-10-27,9962513,273923
EURO,2020-10-28,10226342,276582
EURO,2020-10-29,10521381,279321
EURO,2020-10-30,10831063,282501
EURO,2020-10-31,11071109,285199
EURO,2020-11-01,11298558,287232
EURO,2020-11-02,11598995,290039
EURO,2020-11-03,11848692,293731
EURO,2020-11-04,12174045,299602
EURO,2020-11-05,12499759,303445
EURO,2020-11-06,12831661,307966
EURO,2020-11-07,13056513,311367
EURO,2020-11-08,13374708,313879
EURO,2020-11-09,13626288,317449
EURO,2020-11-10,13885395,322854
EURO,2020-11-11,14192245,328089
EURO,2020-11-12,14499270,332740
EURO,2020-11-13,14796988,337707
EURO,2020-11-14,15051395,341652
EURO,2020-11-15,15264330,344721
EURO,2020-11-16,15509292,348936
EURO,2020-11-17,15795588,354960
EURO,2020-11-18,16071584,360454
EURO,2020-11-19,16356312,365539
EURO,2020-11-20,16639455,371558
EURO,2020-11-21,16874949,375709
EURO,2020-11-22,17064511,379147
EURO,2020-11-23,17271186,383723
EURO,2020-11-24,17513908,390310
EURO,2020-11-25,17768102,396071
EURO,2020-11-26,18054269,401774
EURO,2020-11-27,18343664,407939
EURO,2020-11-28,18579435,412479
EURO,2020-11-29,18772276,415912
EURO,2020-11-30,18976688,420503
EURO,2020-12-01,19218200,426921
EURO,2020-12-02,19470226,432701
EURO,2020-12-03,19741580,438533
EURO,2020-12-04,20001572,444509
EURO,2020-12-05,20247453,449011
EURO,2020-12-06,20452552,452475
SEARO,2020-01-22,2,0
SEARO,2020-01-23,3,0
SEARO,2020-01-24,5,0
SEARO,2020-01-25,8,0
SEARO,2020-01-26,9,0
SEARO,2020-01-27,10,0
SEARO,2020-01-28,16,0
SEARO,2020-01-29,16,0
SEARO,2020-01-30,17,0
SEARO,2020-01-31,22,0
SEARO,2020-02-01,22,0
SEARO,2020-02-02,23,0
SEARO,2020-02-03,24,0
SEARO,2020-02-04,30,0
SEARO,2020-02-05,30,0
SEARO,2020-02-06,30,0
SEARO,2020-02-07,30,0
SEARO,2020-02-08,37,0
SEARO,2020-02-09,37,0
SEARO,2020-02-10,37,0
SEARO,2020-02-11,38,0
SEARO,2020-02-12,38,0
SEARO,2020-02-13,38,0
SEARO,2020-02-14,38,0
SEARO,2020-02-15,38,0
SEARO,2020-02-16,39,0
SEARO,2020-02-17,40,0
SEARO,2020-02-18,40,0
SEARO,2020-02-19,40,0
SEARO,2020-02-20,40,0
SEARO,2020-02-21,40,0
SEARO,2020-02-22,40,0
SEARO,2020-02-23,40,0
SEARO,2020-02-24,40,0
SEARO,2020-02-25,42,0
SEARO,2020-02-26,45,0
SEARO,2020-02-27,45,0
SEARO,2020-02-28,46,0
SEARO,2020-02-29,47,0
SEARO,2020-03-01,47,1
SEARO,2020-03-02,52,1
SEARO,2020-03-03,52,1
SEARO,2020-03-04,75,1
SEARO,2020-03-05,81,1
SEARO,2020-03-06,86,1
SEARO,2020-03-07,91,1
SEARO,2020-03-08,105,1
SEARO,2020-03-09,122,1
SEARO,2020-03-10,148,1
SEARO,2020-03-11,170,3
SEARO,2020-03-12,192,3
SEARO,2020-03-13,246,7
SEARO,2020-03-14,305,8
SEARO,2020-03-15,382,8
SEARO,2020-03-16,451,8
SEARO,2020-03-17,560,9
SEARO,2020-03-18,675,24
SEARO,2020-03-19,869,31
SEARO,2020-03-20,1044,39
SEARO,2020-03-21,1309,45
SEARO,2020-03-22,1635,58
SEARO,2020-03-23,1947,63
SEARO,2020-03-24,2208,73
SEARO,2020-03-25,2541,79
SEARO,2020-03-26,2834,107
SEARO,2020-03-27,3255,117
SEARO,2020-03-28,3581,138
SEARO,2020-03-29,3899,154
SEARO,2020-03-30,4401,170
SEARO,2020-03-31,4813,189
SEARO,2020-04-01,5690,237
SEARO,2020-04-02,6466,268
SEARO,2020-04-03,6802,283
SEARO,2020-04-04,7532,311
SEARO,2020-04-05,8349,335
SEARO,2020-04-06,9846,389
SEARO,2020-04-07,10712,422
SEARO,2020-04-08,11704,478
SEARO,2020-04-09,13018,569
SEARO,2020-04-10,14259,622
SEARO,2020-04-11,15559,690
SEARO,2020-04-12,16908,787
SEARO,2020-04-13,18714,847
SEARO,2020-04-14,20294,950
SEARO,2020-04-15,21695,978
SEARO,2020-04-16,23577,1061
SEARO,2020-04-17,25226,1139
SEARO,2020-04-18,27288,1199
SEARO,2020-04-19,29900,1291
SEARO,2020-04-20,31589,1342
SEARO,2020-04-21,33994,1431
SEARO,2020-04-22,35999,1497
SEARO,2020-04-23,38570,1557
SEARO,2020-04-24,41110,1663
SEARO,2020-04-25,43658,1748
SEARO,2020-04-26,46076,1832
SEARO,2020-04-27,48434,1920
SEARO,2020-04-28,51339,2002
SEARO,2020-04-29,54048,2094
SEARO,2020-04-30,56972,2182
SEARO,2020-05-01,60428,2261
SEARO,2020-05-02,63763,2397
SEARO,2020-05-03,67627,2481
SEARO,2020-05-04,72713,2681
SEARO,2020-05-05,77006,2819
SEARO,2020-05-06,81838,2938
SEARO,2020-05-07,86324,3091
SEARO,2020-05-08,90830,3207
SEARO,2020-05-09,95183,3348
SEARO,2020-05-10,100878,3487
SEARO,2020-05-11,105852,3598
SEARO,2020-05-12,110943,3746
SEARO,2020-05-13,116672,3923
SEARO,2020-05-14,122265,4050
SEARO,2020-05-15,127830,4202
SEARO,2020-05-16,134249,4350
SEARO,2020-05-17,141107,4578
SEARO,2020-05-18,147948,4773
SEARO,2020-05-19,155935,4970
SEARO,2020-05-20,163874,5139
SEARO,2020-05-21,172908,5348
SEARO,2020-05-22,181934,5562
SEARO,2020-05-23,191521,5749
SEARO,2020-05-24,200821,5954
SEARO,2020-05-25,209840,6145
SEARO,2020-05-26,217540,6366
SEARO,2020-05-27,227353,6633
SEARO,2020-05-28,237656,6849
SEARO,2020-05-29,249250,7166
SEARO,2020-05-30,260259,7452
SEARO,2020-05-31,272585,7757
SEARO,2020-06-01,283504,8009
SEARO,2020-06-02,296194,8291
SEARO,2020-06-03,309484,8623
SEARO,2020-06-04,322805,8957
SEARO,2020-06-05,336102,9323
SEARO,2020-06-06,350528,9689
SEARO,2020-06-07,365064,10042
SEARO,2020-06-08,377446,10383
SEARO,2020-06-09,392234,10746
SEARO,2020-06-10,407437,11171
SEARO,2020-06-11,422820,11645
SEARO,2020-06-12,439343,12126
SEARO,2020-06-13,455438,12526
SEARO,2020-06-14,471391,12927
SEARO,2020-06-15,486673,13409
SEARO,2020-06-16,503034,15498
SEARO,2020-06-17,521575,15921
SEARO,2020-06-18,541036,16360
SEARO,2020-06-19,560284,16814
SEARO,2020-06-20,580523,17213
SEARO,2020-06-21,600188,17734
SEARO,2020-06-22,620109,18119
SEARO,2020-06-23,641147,18663
SEARO,2020-06-24,663309,19156
SEARO,2020-06-25,686188,19651
SEARO,2020-06-26,710455,20139
SEARO,2020-06-27,735853,20621
SEARO,2020-06-28,760809,21078
SEARO,2020-06-29,784926,21593
SEARO,2020-06-30,808892,22236
SEARO,2020-07-01,833728,22770
SEARO,2020-07-02,860784,23242
SEARO,2020-07-03,888726,23776
SEARO,2020-07-04,918586,24473
SEARO,2020-07-05,947514,25036
SEARO,2020-07-06,974387,25618
SEARO,2020-07-07,1001655,26224
SEARO,2020-07-08,1032161,26808
SEARO,2020-07-09,1064897,27382
SEARO,2020-07-10,1097058,27990
SEARO,2020-07-11,1130215,28639
SEARO,2020-07-12,1163553,29258
SEARO,2020-07-13,1196644,29900
SEARO,2020-07-14,1231009,30570
SEARO,2020-07-15,1268897,31296
SEARO,2020-07-16,1308438,32100
SEARO,2020-07-17,1348315,32907
SEARO,2020-07-18,1391561,33543
SEARO,2020-07-19,1436304,34388
SEARO,2020-07-20,1478283,35119
SEARO,2020-07-21,1520937,35891
SEARO,2020-07-22,1571472,37203
SEARO,2020-07-23,1625727,38111
SEARO,2020-07-24,1679154,38993
SEARO,2020-07-25,1732350,39783
SEARO,2020-07-26,1786304,40615
SEARO,2020-07-27,1835297,41349
SEARO,2020-07-28,1892055,42233
SEARO,2020-07-29,1948011,43104
SEARO,2020-07-30,2005833,44002
SEARO,2020-07-31,2072192,44900
SEARO,2020-08-01,2131160,45837
SEARO,2020-08-02,2187011,46675
SEARO,2020-08-03,2242654,47574
SEARO,2020-08-04,2299426,48569
SEARO,2020-08-05,2360719,49572
SEARO,2020-08-06,2428567,50571
SEARO,2020-08-07,2495998,51608
SEARO,2020-08-08,2565797,52569
SEARO,2020-08-09,2632773,53677
SEARO,2020-08-10,2691449,54633
SEARO,2020-08-11,2757817,55564
SEARO,2020-08-12,2830387,56636
SEARO,2020-08-13,2900335,57756
SEARO,2020-08-14,2970843,58844
SEARO,2020-08-15,3040441,59875
SEARO,2020-08-16,3103015,60929
SEARO,2020-08-17,3163165,61903
SEARO,2020-08-18,3233808,63118
SEARO,2020-08-19,3308974,64212
SEARO,2020-08-20,3383894,65314
SEARO,2020-08-21,3459461,66393
SEARO,2020-08-22,3533799,67455
SEARO,2020-08-23,3600174,68414
SEARO,2020-08-24,3666425,69392
SEARO,2020-08-25,3729690,70511
SEARO,2020-08-26,3821356,71777
SEARO,2020-08-27,3905034,73007
SEARO,2020-08-28,3987843,74192
SEARO,2020-08-29,4073148,75276
SEARO,2020-08-30,4157797,76385
SEARO,2020-08-31,4233822,77318
SEARO,2020-09-01,4318262,78498
SEARO,2020-09-02,4409146,79699
SEARO,2020-09-03,4499766,80967
SEARO,2020-09-04,4592900,82182
SEARO,2020-09-05,4689943,83400
SEARO,2020-09-06,4786962,84542
SEARO,2020-09-07,4869020,85828
SEARO,2020-09-08,4964948,87089
SEARO,2020-09-09,5067207,88418
SEARO,2020-09-10,5170983,89793
SEARO,2020-09-11,5275915,91121
SEARO,2020-09-12,5377053,92391
SEARO,2020-09-13,5475657,93649
SEARO,2020-09-14,5565867,94872
SEARO,2020-09-15,5663231,96347
SEARO,2020-09-16,5768599,97650
SEARO,2020-09-17,5871981,99001
SEARO,2020-09-18,5973177,100405
SEARO,2020-09-19,6073462,101700
SEARO,2020-09-20,6167906,102984
SEARO,2020-09-21,6250751,104224
SEARO,2020-09-22,6341635,105515
SEARO,2020-09-23,6436394,106845
SEARO,2020-09-24,6530873,108181
SEARO,2020-09-25,6624441,109429
SEARO,2020-09-26,6720771,110711
SEARO,2020-09-27,6810472,111898
SEARO,2020-09-28,6888330,112827
SEARO,2020-09-29,6976654,114198
SEARO,2020-09-30,7071811,115583
SEARO,2020-10-01,7161969,116837
SEARO,2020-10-02,7251081,118098
SEARO,2020-10-03,7335273,119167
SEARO,2020-10-04,7418468,120237
SEARO,2020-10-05,7488385,121301
SEARO,2020-10-06,7569601,122474
SEARO,2020-10-07,7659275,123632
SEARO,2020-10-08,7741559,124761
SEARO,2020-10-09,7823832,125842
SEARO,2020-10-10,7911036,126917
SEARO,2020-10-11,7987606,127907
SEARO,2020-10-12,8053218,128762
SEARO,2020-10-13,8127106,129653
SEARO,2020-10-14,8204355,130529
SEARO,2020-10-15,8278654,131603
SEARO,2020-10-16,8352384,132589
SEARO,2020-10-17,8424480,133781
SEARO,2020-10-18,8489775,134509
SEARO,2020-10-19,8546666,135275
SEARO,2020-10-20,8610317,136166
SEARO,2020-10-21,8679128,137068
SEARO,2020-10-22,8744934,137939
SEARO,2020-10-23,8811018,138771
SEARO,2020-10-24,8870366,139538
SEARO,2020-10-25,8924833,140170
SEARO,2020-10-26,8969707,140827
SEARO,2020-10-27,9020999,141498
SEARO,2020-10-28,9080126,142174
SEARO,2020-10-29,9138338,142895
SEARO,2020-10-30,9196384,143582
SEARO,2020-10-31,9251788,144194
SEARO,2020-11-01,9305253,144827
SEARO,2020-11-02,9352375,145491
SEARO,2020-11-03,9408048,146171
SEARO,2020-11-04,9468051,147063
SEARO,2020-11-05,9526104,147885
SEARO,2020-11-06,9586409,148615
SEARO,2020-11-07,9641945,149326
SEARO,2020-11-08,9697585,149954
SEARO,2020-11-09,9743751,150539
SEARO,2020-11-10,9797966,151191
SEARO,2020-11-11,9855824,151885
SEARO,2020-11-12,9910192,152587
SEARO,2020-11-13,9965834,153274
SEARO,2020-11-14,10017408,153878
SEARO,2020-11-15,10057114,154434
SEARO,2020-11-16,10094817,155024
SEARO,2020-11-17,10141969,155683
SEARO,2020-11-18,10197319,156439
SEARO,2020-11-19,10254537,157197
SEARO,2020-11-20,10311856,157898
SEARO,2020-11-21,10367553,158566
SEARO,2020-11-22,10421539,159263
SEARO,2020-11-23,10470107,159934
SEARO,2020-11-24,10524941,160603
SEARO,2020-11-25,10580960,161336
SEARO,2020-11-26,10635120,162054
SEARO,2020-11-27,10688202,162778
SEARO,2020-11-28,10740575,163478
